ticker,name,cik,fiscal_year,net_income,income_continuing,revenue,cogs,gross_profit,sga,depreciation,cfo,total_assets,current_assets,current_liabilities,long_term_debt,receivables,ppe_net,shares
MCD,McDonald's,63908,2011,NetIncomeLoss,NetIncomeLoss,Revenues,,,SellingGeneralAndAdministrativeExpense,,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsNotesAndLoansReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MCD,McDonald's,63908,2012,NetIncomeLoss,NetIncomeLoss,Revenues,,,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsNotesAndLoansReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MCD,McDonald's,63908,2013,NetIncomeLoss,NetIncomeLoss,Revenues,,,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsNotesAndLoansReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MCD,McDonald's,63908,2014,NetIncomeLoss,NetIncomeLoss,Revenues,,,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsNotesAndLoansReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MCD,McDonald's,63908,2015,NetIncomeLoss,NetIncomeLoss,Revenues,,,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsNotesAndLoansReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MCD,McDonald's,63908,2016,NetIncomeLoss,NetIncomeLoss,Revenues,,,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsNotesAndLoansReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MCD,McDonald's,63908,2017,NetIncomeLoss,NetIncomeLoss,Revenues,,,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsNotesAndLoansReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MCD,McDonald's,63908,2018,NetIncomeLoss,NetIncomeLoss,Revenues,,,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsNotesAndLoansReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MCD,McDonald's,63908,2019,NetIncomeLoss,NetIncomeLoss,Revenues,,,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsNotesAndLoansReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MCD,McDonald's,63908,2020,NetIncomeLoss,NetIncomeLoss,Revenues,,,,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsNotesAndLoansReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MCD,McDonald's,63908,2021,NetIncomeLoss,NetIncomeLoss,Revenues,,,,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsNotesAndLoansReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MCD,McDonald's,63908,2022,NetIncomeLoss,NetIncomeLoss,Revenues,,,,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsNotesAndLoansReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MCD,McDonald's,63908,2023,NetIncomeLoss,NetIncomeLoss,Revenues,,,,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsNotesAndLoansReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MCD,McDonald's,63908,2024,NetIncomeLoss,NetIncomeLoss,Revenues,,,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsNotesAndLoansReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MCD,McDonald's,63908,2025,NetIncomeLoss,NetIncomeLoss,Revenues,,,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsNotesAndLoansReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MDXG,MiMedx Group,1376339,2011,NetIncomeLoss,NetIncomeLoss,SalesRevenueNet,CostOfGoodsSold,,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,EntityCommonStockSharesOutstanding
MDXG,MiMedx Group,1376339,2012,NetIncomeLoss,NetIncomeLoss,SalesRevenueGoodsNet,CostOfGoodsSold,,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MDXG,MiMedx Group,1376339,2013,NetIncomeLoss,NetIncomeLoss,SalesRevenueGoodsNet,CostOfGoodsSold,GrossProfit,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MDXG,MiMedx Group,1376339,2014,NetIncomeLoss,NetIncomeLoss,SalesRevenueGoodsNet,CostOfGoodsSold,GrossProfit,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MDXG,MiMedx Group,1376339,2015,NetIncomeLoss,NetIncomeLoss,SalesRevenueGoodsNet,CostOfGoodsSold,GrossProfit,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MDXG,MiMedx Group,1376339,2016,NetIncomeLoss,NetIncomeLoss,SalesRevenueGoodsNet,CostOfGoodsSold,GrossProfit,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MDXG,MiMedx Group,1376339,2018,NetIncomeLoss,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,CostOfGoodsAndServicesSold,GrossProfit,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MDXG,MiMedx Group,1376339,2019,NetIncomeLoss,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,CostOfGoodsAndServicesSold,GrossProfit,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MDXG,MiMedx Group,1376339,2020,NetIncomeLoss,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,CostOfGoodsAndServicesSold,GrossProfit,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MDXG,MiMedx Group,1376339,2021,NetIncomeLoss,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,CostOfGoodsAndServicesSold,GrossProfit,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization,WeightedAverageNumberOfSharesOutstandingBasic
MDXG,MiMedx Group,1376339,2022,NetIncomeLoss,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,CostOfGoodsAndServicesSold,GrossProfit,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization,WeightedAverageNumberOfSharesOutstandingBasic
MDXG,MiMedx Group,1376339,2023,NetIncomeLoss,IncomeLossFromContinuingOperations,RevenueFromContractWithCustomerExcludingAssessedTax,CostOfGoodsAndServicesSold,GrossProfit,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization,WeightedAverageNumberOfSharesOutstandingBasic
MDXG,MiMedx Group,1376339,2024,NetIncomeLoss,IncomeLossFromContinuingOperations,RevenueFromContractWithCustomerExcludingAssessedTax,CostOfGoodsAndServicesSold,GrossProfit,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization,WeightedAverageNumberOfSharesOutstandingBasic
MDXG,MiMedx Group,1376339,2025,NetIncomeLoss,IncomeLossFromContinuingOperations,RevenueFromContractWithCustomerExcludingAssessedTax,CostOfGoodsAndServicesSold,GrossProfit,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization,WeightedAverageNumberOfSharesOutstandingBasic
MMM,3M,66740,2009,NetIncomeLoss,NetIncomeLoss,SalesRevenueNet,CostOfRevenue,,SellingGeneralAndAdministrativeExpense,,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MMM,3M,66740,2010,NetIncomeLoss,NetIncomeLoss,SalesRevenueNet,CostOfRevenue,,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MMM,3M,66740,2011,ProfitLoss,ProfitLoss,SalesRevenueNet,CostOfRevenue,,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MMM,3M,66740,2012,NetIncomeLoss,NetIncomeLoss,SalesRevenueNet,CostOfRevenue,,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MMM,3M,66740,2013,NetIncomeLoss,NetIncomeLoss,SalesRevenueNet,CostOfRevenue,,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MMM,3M,66740,2014,NetIncomeLoss,NetIncomeLoss,SalesRevenueNet,CostOfRevenue,,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MMM,3M,66740,2015,NetIncomeLoss,NetIncomeLoss,SalesRevenueNet,CostOfRevenue,,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MMM,3M,66740,2016,NetIncomeLoss,NetIncomeLoss,SalesRevenueNet,CostOfRevenue,,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MMM,3M,66740,2017,NetIncomeLoss,NetIncomeLoss,SalesRevenueNet,CostOfRevenue,,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MMM,3M,66740,2018,NetIncomeLoss,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,CostOfRevenue,,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MMM,3M,66740,2019,NetIncomeLoss,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,CostOfRevenue,,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MMM,3M,66740,2020,NetIncomeLoss,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,CostOfRevenue,,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MMM,3M,66740,2021,NetIncomeLoss,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,CostOfRevenue,,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization,WeightedAverageNumberOfSharesOutstandingBasic
MMM,3M,66740,2022,NetIncomeLoss,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,CostOfRevenue,,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MMM,3M,66740,2023,NetIncomeLoss,NetIncomeLoss,Revenues,CostOfRevenue,,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MMM,3M,66740,2024,NetIncomeLoss,IncomeLossFromContinuingOperations,RevenueFromContractWithCustomerExcludingAssessedTax,CostOfRevenue,,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MMM,3M,66740,2025,NetIncomeLoss,IncomeLossFromContinuingOperations,RevenueFromContractWithCustomerExcludingAssessedTax,CostOfRevenue,,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MRK,Merck,310158,2009,NetIncomeLoss,NetIncomeLoss,Revenues,CostOfGoodsSold,,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,ReceivablesNetCurrent,PropertyPlantAndEquipmentNet,EntityCommonStockSharesOutstanding
MRK,Merck,310158,2010,NetIncomeLoss,NetIncomeLoss,Revenues,CostOfGoodsSold,,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,ReceivablesNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MRK,Merck,310158,2011,NetIncomeLoss,NetIncomeLoss,SalesRevenueGoodsNet,CostOfGoodsSold,,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MRK,Merck,310158,2012,NetIncomeLoss,NetIncomeLoss,SalesRevenueGoodsNet,CostOfGoodsSold,,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MRK,Merck,310158,2013,NetIncomeLoss,NetIncomeLoss,SalesRevenueGoodsNet,CostOfGoodsSold,,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MRK,Merck,310158,2014,NetIncomeLoss,NetIncomeLoss,SalesRevenueGoodsNet,CostOfGoodsSold,,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MRK,Merck,310158,2015,NetIncomeLoss,NetIncomeLoss,SalesRevenueGoodsNet,CostOfGoodsSold,,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MRK,Merck,310158,2016,NetIncomeLoss,NetIncomeLoss,SalesRevenueGoodsNet,CostOfGoodsSold,,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MRK,Merck,310158,2017,NetIncomeLoss,NetIncomeLoss,SalesRevenueGoodsNet,CostOfGoodsSold,,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MRK,Merck,310158,2018,NetIncomeLoss,NetIncomeLoss,Revenues,CostOfGoodsAndServicesSold,,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MRK,Merck,310158,2019,NetIncomeLoss,NetIncomeLoss,Revenues,CostOfGoodsAndServicesSold,,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MRK,Merck,310158,2020,NetIncomeLoss,NetIncomeLoss,Revenues,CostOfGoodsAndServicesSold,,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MRK,Merck,310158,2021,NetIncomeLoss,IncomeLossFromContinuingOperations,Revenues,CostOfGoodsAndServicesSold,,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MRK,Merck,310158,2022,NetIncomeLoss,IncomeLossFromContinuingOperations,Revenues,CostOfGoodsAndServicesSold,,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MRK,Merck,310158,2023,NetIncomeLoss,IncomeLossFromContinuingOperations,Revenues,CostOfGoodsAndServicesSold,,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MRK,Merck,310158,2024,NetIncomeLoss,NetIncomeLoss,Revenues,CostOfGoodsAndServicesSold,,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MRK,Merck,310158,2025,NetIncomeLoss,NetIncomeLoss,Revenues,CostOfGoodsAndServicesSold,,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MSFT,Microsoft,789019,2010,NetIncomeLoss,NetIncomeLoss,Revenues,CostOfRevenue,GrossProfit,GeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MSFT,Microsoft,789019,2011,NetIncomeLoss,NetIncomeLoss,SalesRevenueNet,CostOfRevenue,GrossProfit,GeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MSFT,Microsoft,789019,2012,NetIncomeLoss,NetIncomeLoss,SalesRevenueNet,CostOfRevenue,GrossProfit,GeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
