cik,ticker,name,is_known_case,fiscal_year,fscore,mscore,mscore_flag,accruals,asset_growth,hedging,d_hedging,fls_freq,d_fls_freq,flag_fscore_weak,flag_mscore_manip,flag_accruals,flag_asset_growth,flag_hedging_rise,flag_fls_drop,flag_late_filing,red_flags,screen_flagged,screen_status,fiscal_period_end,combined_available_as_of,reasons
885590,BHC,Bausch Health (fka Valeant),True,2023,,,,-0.0593784277879341,0.0647823717200031,0.0366725408920549,0.0021614681810483,0.0155129191590756,-0.0002842302459269,False,False,False,False,False,False,False,0,False,insufficient_data,2023-12-31,2024-02-22,
885590,BHC,Bausch Health (fka Valeant),True,2024,,,,-0.0619462353429099,-0.0302376599634369,0.0386613537778674,0.0019888128858125,0.0149424997478059,-0.0005704194112697,False,False,False,False,False,False,False,0,False,insufficient_data,2024-12-31,2025-02-20,
885590,BHC,Bausch Health (fka Valeant),True,2025,,,,-0.0471440491542137,-0.0059193907174904,0.0377245687980151,-0.0009367849798523,0.0158431231877559,0.00090062343995,False,False,False,False,False,False,False,0,False,insufficient_data,2025-12-31,2026-02-19,
18230,CAT,Caterpillar,False,2009,,,,-0.0907425297311702,,0.0290714084109511,,0.0174287327123906,,False,False,False,False,False,False,False,0,False,insufficient_data,2009-12-31,2010-02-19,
18230,CAT,Caterpillar,False,2010,,,,-0.0360668541080912,0.0663246610480029,0.0343121506136349,0.0052407422026837,0.0175416050889931,0.0001128723766024,False,False,False,False,False,False,False,0,False,insufficient_data,2010-12-31,2011-02-22,
18230,CAT,Caterpillar,False,2011,5.0,-2.2448622521977044,False,-0.0249122117722171,0.272196188691034,0.0356947856947856,0.0013826350811507,0.0149467649467649,-0.0025948401422281,False,False,False,False,False,False,False,0,False,clear,2011-12-31,2012-02-21,
18230,CAT,Caterpillar,False,2012,5.0,-2.4993213532409215,False,0.0053829625318948,0.097119563882818,0.0366176171424696,0.0009228314476839,0.0150539092696819,0.000107144322917,False,False,False,False,False,False,False,0,False,clear,2012-12-31,2013-02-19,
18230,CAT,Caterpillar,False,2013,5.0,-2.959944568830653,False,-0.0752450056539766,-0.049912708715699,0.0380690737833595,0.0014514566408898,0.015240711669283,0.0001868023996011,False,False,False,False,False,False,False,0,False,clear,2013-12-31,2014-02-18,
18230,CAT,Caterpillar,False,2014,7.0,-2.8399195509677884,False,-0.051322020287904,-0.0025325103656238,0.0383497966298663,0.0002807228465068,0.0157531151139518,0.0005124034446687,False,False,False,False,False,False,False,0,False,clear,2014-12-31,2015-02-17,
18230,CAT,Caterpillar,False,2015,6.0,-2.8728960621020136,False,-0.0581168707084347,-0.0730270072389319,0.0132763673599096,-0.0250734292699567,0.0152890081564916,-0.0004641069574601,False,False,False,False,False,False,False,0,False,clear,2015-12-31,2016-02-16,
18230,CAT,Caterpillar,False,2016,4.0,-2.888445043265581,False,-0.075859391732705,-0.0483203179739353,0.0127139364303178,-0.0005624309295917,0.0169519152404237,0.0016629070839321,False,False,False,False,False,False,False,0,False,clear,2016-12-31,2017-02-15,
18230,CAT,Caterpillar,False,2017,7.0,-2.6744771084739667,False,-0.0642265013902965,0.0302259584493467,0.0128794537218578,0.00016551729154,0.0163274964505442,-0.0006244187898795,False,False,False,False,False,False,False,0,False,clear,2017-12-31,2018-02-15,
18230,CAT,Caterpillar,False,2018,8.0,-2.3490428329670254,False,-0.005222331197697,0.0201008289805358,0.0121931070944717,-0.000686346627386,0.0164887816806,0.0001612852300558,False,False,False,False,False,False,False,0,False,clear,2018-12-31,2019-02-14,
18230,CAT,Caterpillar,False,2019,5.0,-2.5335867437773323,False,-0.0104266248581953,-0.0007132940172464,0.0125978034599095,0.0004046963654377,0.0138181035101572,-0.0026706781704428,False,False,False,False,False,False,False,0,False,clear,2019-12-31,2020-02-19,
18230,CAT,Caterpillar,False,2020,6.0,-2.775012510263026,False,-0.0424390991267044,-0.0016442965852166,0.0126998877144074,0.0001020842544978,0.0138227436403763,4.640130219148164e-06,False,False,False,False,False,False,False,0,False,clear,2020-12-31,2021-02-17,
18230,CAT,Caterpillar,False,2021,7.0,-2.377289096871297,False,-0.0085152126387496,0.0570578622133701,0.0131032536386727,0.0004033659242653,0.0132242067491835,-0.0005985368911927,False,False,False,False,False,False,False,0,False,clear,2021-12-31,2022-02-16,
18230,CAT,Caterpillar,False,2022,7.0,-2.49204538346419,False,-0.0129602284514845,-0.0102665684296981,0.0130058402021289,-9.741343654376052e-05,0.0122602824835356,-0.0009639242656479,False,False,False,False,False,False,False,0,False,clear,2022-12-31,2023-02-15,
18230,CAT,Caterpillar,False,2023,8.0,-2.631009120414665,False,-0.0291851479262883,0.0675225461601357,0.0128494893688263,-0.0001563508333025,0.0124309392265193,0.0001706567429837,False,False,False,False,False,False,False,0,False,clear,2023-12-31,2024-02-16,
18230,CAT,Caterpillar,False,2024,6.0,-2.8832992648588993,False,-0.0142085593181714,0.0032923316109561,0.013114615838745,0.0002651264699186,0.0124820780973264,5.113887080713739e-05,False,False,False,False,False,False,False,0,False,clear,2024-12-31,2025-02-14,
18230,CAT,Caterpillar,False,2025,6.0,-2.4700715164030567,False,-0.0289800679616574,0.123296568068912,0.0130286202477573,-8.599559098767737e-05,0.0129431866723622,0.0004611085750357,False,False,False,False,False,False,False,0,False,clear,2025-12-31,2026-02-13,
865941,CLDN,Celadon Group,True,2012,,,,-0.099014616553136,,0.0318286336681592,,0.0196659808786155,,False,False,False,False,False,False,False,0,False,insufficient_data,2012-06-30,2012-09-07,
865941,CLDN,Celadon Group,True,2013,,,,-0.0927144777762874,0.2313202525009074,0.0295629004631098,-0.0022657332050494,0.0208082217851931,0.0011422409065776,False,False,False,False,False,False,False,0,False,insufficient_data,2013-06-30,2013-09-13,
865941,CLDN,Celadon Group,True,2014,,,,-0.0573757084023942,0.0774422064938346,0.0291005291005291,-0.0004623713625807,0.0220868709240802,0.001278649138887,False,False,False,False,False,False,False,0,False,insufficient_data,2014-06-30,2014-09-15,
865941,CLDN,Celadon Group,True,2015,,,,-0.0062499521557146,0.7018869017030609,0.0279329608938547,-0.0011675682066743,0.0229972338232901,0.0009103628992098,False,False,False,True,False,False,False,1,False,watch,2015-06-30,2015-09-10,asset growth +70% YoY (> 30%)
865941,CLDN,Celadon Group,True,2016,,,,0.0272412511669642,-0.0615800607133349,0.0325404877315597,0.004607526837705,0.0215308307969789,-0.0014664030263112,False,False,False,False,False,False,False,0,False,insufficient_data,2016-06-30,2016-09-13,
909832,COST,Costco,False,2010,,,,-0.062019735460844,,0.0118505013673655,,0.0082041932543299,,False,False,False,False,False,False,False,0,False,insufficient_data,2010-08-29,2010-10-18,
909832,COST,Costco,False,2011,,-2.793711925948746,False,-0.0648705205336123,0.1237035481839177,0.0123374458152717,0.0004869444479062,0.0106702234078026,0.0024660301534726,False,False,False,False,False,False,False,0,False,clear,2011-08-28,2011-10-14,
909832,COST,Costco,False,2012,5.0,-2.635430585968929,False,-0.0496683861459101,0.0141624005082022,0.066110183639399,0.0537727378241272,0.0113522537562604,0.0006820303484578,False,False,False,False,True,False,False,1,False,watch,2012-09-02,2012-10-19,hedging +0.0538 YoY (+436%) (rise)
909832,COST,Costco,False,2013,7.0,-2.707128046318604,False,-0.0461645147442459,0.1158069270449521,0.0668535691179642,0.0007433854785652,0.0118611171015742,0.0005088633453138,False,False,False,False,False,False,False,0,False,clear,2013-09-01,2013-10-16,
909832,COST,Costco,False,2014,6.0,-2.790736962581538,False,-0.0583212209302325,0.0905128289799557,0.0669565217391304,0.0001029526211662,0.0117391304347826,-0.0001219866667916,False,False,False,False,False,False,False,0,False,clear,2014-08-31,2014-10-15,
909832,COST,Costco,False,2015,6.0,-2.6583375081616953,False,-0.0570574162679425,0.0125968992248062,0.0671457905544147,0.0001892688152843,0.0125256673511293,0.0007865369163467,False,False,False,False,False,False,False,0,False,clear,2015-08-30,2015-10-14,
909832,COST,Costco,False,2016,7.0,-2.493489832984464,False,-0.0284051503181256,-0.0082834928229665,0.065900225826319,-0.0012455647280957,0.0119072059125436,-0.0006184614385857,False,False,False,False,False,False,False,0,False,clear,2016-08-28,2016-10-12,
909832,COST,Costco,False,2017,7.0,-2.9617951661012794,False,-0.1113434396236278,0.09601061423876,0.0649971324794494,-0.0009030933468695,0.0118524182756643,-5.478763687931723e-05,False,False,False,False,False,False,False,0,False,clear,2017-09-03,2017-10-18,
909832,COST,Costco,False,2018,7.0,-2.660437831670347,False,-0.0646583394562821,0.1233389275593584,0.0603864734299516,-0.0046106590494977,0.011705685618729,-0.0001467326569352,False,False,False,False,False,False,False,0,False,clear,2018-09-02,2018-10-26,
909832,COST,Costco,False,2020,,,,-0.0874613003095975,,0.0570522979397781,,0.0118858954041204,,False,False,False,False,False,False,False,0,False,insufficient_data,2020-08-30,2020-10-07,
909832,COST,Costco,False,2021,,-2.6282122990748222,False,-0.0666632921644057,0.0668154654762761,0.0581301469400936,0.0010778490003155,0.0114645567576295,-0.0004213386464908,False,False,False,False,False,False,False,0,False,clear,2021-08-29,2021-10-06,
909832,COST,Costco,False,2022,7.0,-2.3339352165095715,False,-0.0241249259732568,0.0826415603698454,0.057200538358008,-0.0009296085820855,0.0111036339165545,-0.000360922841075,False,False,False,False,False,False,False,0,False,clear,2022-08-28,2022-10-05,
909832,COST,Costco,False,2023,6.0,-2.8254042907891392,False,-0.0692234107313679,0.0752423401801577,0.0570027063599458,-0.0001978319980622,0.0108254397834912,-0.0002781941330633,False,False,False,False,False,False,False,0,False,clear,2023-09-03,2023-10-11,
909832,COST,Costco,False,2024,5.0,-2.6053448114087905,False,-0.0568801821540576,0.012131489694756,0.0539536266349583,-0.0030490797249874,0.0101070154577883,-0.0007184243257028,False,False,False,False,False,False,False,0,False,clear,2024-09-01,2024-10-09,
909832,COST,Costco,False,2025,8.0,-2.6578955030643288,False,-0.0679126836923954,0.1040798499233864,0.0536020583190394,-0.0003515683159189,0.0101486563750714,4.164091728312176e-05,False,False,False,False,False,False,False,0,False,clear,2025-08-31,2025-10-08,
858877,CSCO,Cisco,False,2010,,,,-0.0296561074818193,,0.0388705882352941,,0.0185411764705882,,False,False,False,False,False,False,False,0,False,insufficient_data,2010-07-31,2010-09-21,
858877,CSCO,Cisco,False,2011,,,,-0.0412078764567426,0.0735239738690989,0.0311204331496024,-0.0077501550856916,0.0172918394224671,-0.001249337048121,False,False,False,False,False,False,False,0,False,insufficient_data,2011-07-30,2011-09-14,
858877,CSCO,Cisco,False,2012,7.0,,,-0.0375984917010865,0.0535507204776393,0.030601226993865,-0.0005192061557374,0.0165398773006134,-0.0007519621218536,False,False,False,False,False,False,False,0,False,clear,2012-07-28,2012-09-12,
858877,CSCO,Cisco,False,2013,7.0,,,-0.0287673804982656,0.1027910068767096,0.0301551169830802,-0.0004461100107847,0.0165442470607561,4.369760142609175e-06,False,False,False,False,False,False,False,0,False,clear,2013-07-27,2013-09-10,
858877,CSCO,Cisco,False,2014,5.0,,,-0.0426027736032111,0.038965915941141,0.0305282525541083,0.000373135571028,0.0171403670168982,0.0005961199561421,False,False,False,False,False,False,False,0,False,clear,2014-07-26,2014-09-09,
858877,CSCO,Cisco,False,2015,8.0,-2.651835116486502,False,-0.0314678228073422,0.0793939163353434,0.0304574717128365,-7.078084127184331e-05,0.0163382754584471,-0.0008020915584511,False,False,False,False,False,False,False,0,False,clear,2015-07-25,2015-09-08,
858877,CSCO,Cisco,False,2016,6.0,-2.4629616311682643,False,-0.0232712984578962,0.0720032428336021,0.0292326431181485,-0.0012248285946879,0.0163358888013183,-2.3866571287993465e-06,False,False,False,False,False,False,False,0,False,clear,2016-07-30,2016-09-08,
858877,CSCO,Cisco,False,2017,6.0,-2.7774929643501785,False,-0.0328690936541927,0.0671259001085062,0.0298985982702057,0.0006659551520571,0.0163535142658315,1.7625464513258e-05,False,False,False,False,False,False,False,0,False,clear,2017-07-29,2017-09-07,
858877,CSCO,Cisco,False,2018,5.0,-2.9293357046277597,False,-0.1246139138108545,-0.1620268375726016,0.0419317524580682,0.0120331541878624,0.0189415847310584,0.0025880704652268,False,False,False,False,True,False,False,1,False,watch,2018-07-28,2018-09-06,hedging +0.0120 YoY (+40%) (rise)
858877,CSCO,Cisco,False,2019,8.0,-2.6119398190558387,False,-0.0430501160614767,-0.1010350786880423,0.0423579071365465,0.0004261546784783,0.018258564837538,-0.0006830198935203,False,False,False,False,False,False,False,0,False,clear,2019-07-27,2019-09-05,
858877,CSCO,Cisco,False,2020,9.0,-2.634903101038814,False,-0.0444055538570208,-0.0300635014776108,0.0425955045786698,0.0002375974421232,0.0192396633058921,0.0009810984683541,False,False,False,False,False,False,False,0,False,clear,2020-07-25,2020-09-03,
858877,CSCO,Cisco,False,2021,6.0,-2.6047436796010044,False,-0.0498784577987015,0.0278747113955278,0.0383983197881472,-0.0041971847905226,0.018126198520683,-0.0011134647852091,False,False,False,False,False,False,False,0,False,clear,2021-07-31,2021-09-09,
858877,CSCO,Cisco,False,2022,7.0,-2.3997190122196375,False,-0.0150422331439756,-0.0358472568386719,0.0389410835016243,0.0005427637134771,0.017955922381245,-0.0001702761394379,False,False,False,False,False,False,False,0,False,clear,2022-07-30,2022-09-08,
858877,CSCO,Cisco,False,2023,8.0,-2.934417689521217,False,-0.0714075324981345,0.0835088615135848,0.0373759797037104,-0.0015651037979139,0.0166719521587459,-0.001283970222499,False,False,False,False,False,False,False,0,False,clear,2023-07-29,2023-09-07,
858877,CSCO,Cisco,False,2024,5.0,-2.4095879057758527,False,-0.0045011373409531,0.2215076778070141,0.0405875706214689,0.0032115909177585,0.015909604519774,-0.0007623476389719,False,False,False,False,False,False,False,0,False,clear,2024-07-27,2024-09-05,
858877,CSCO,Cisco,False,2025,6.0,-2.620302706041913,False,-0.0328151703723086,-0.0170560954241116,0.0412052417866371,0.0006176711651682,0.0148578811369509,-0.0010517233828231,False,False,False,False,False,False,False,0,False,clear,2025-07-26,2025-09-03,
1744489,DIS,Walt Disney,False,2019,,,,0.0261361761794787,,0.0194872765112099,,0.0085769242897234,,False,False,False,False,False,False,False,0,False,insufficient_data,2019-09-28,2019-11-20,
1744489,DIS,Walt Disney,False,2020,,,,-0.0519972810582042,0.0389980616958099,0.0218959871232724,0.0024087106120625,0.0104068379863462,0.0018299136966227,False,False,False,False,False,False,False,0,False,insufficient_data,2020-10-03,2020-11-25,
1744489,DIS,Walt Disney,False,2021,,,,-0.0175385174525684,0.0102208395973187,0.0235109244205373,0.0016149372972648,0.0110301894775014,0.0006233514911552,False,False,False,False,False,False,False,0,False,insufficient_data,2021-10-02,2021-11-24,
1744489,DIS,Walt Disney,False,2022,,,,-0.0140302802618461,0.0001080502335358,0.0225972895685689,-0.0009136348519683,0.0115317667536988,0.0005015772761974,False,False,False,False,False,False,False,0,False,insufficient_data,2022-10-01,2022-11-29,
1744489,DIS,Walt Disney,False,2023,,,,-0.0365406972502055,0.0095663233986966,0.0190457815385463,-0.0035515080300225,0.0090129820015986,-0.0025187847521002,False,False,False,False,False,False,False,0,False,insufficient_data,2023-09-30,2023-11-21,
1744489,DIS,Walt Disney,False,2024,,,,-0.0458620215167746,-0.0455299422606394,0.0187760987773004,-0.0002696827612458,0.0107849911376813,0.0017720091360827,False,False,False,False,False,False,False,0,False,insufficient_data,2024-09-28,2024-11-14,
1744489,DIS,Walt Disney,False,2025,,,,-0.0288435250159482,0.0065997686258721,0.0193287108056697,0.0005526120283693,0.0107995336565011,1.4542518819819772e-05,False,False,False,False,False,False,False,0,False,insufficient_data,2025-09-27,2025-11-13,
40545,GE,General Electric,True,2009,,,,-0.0173544226405634,,0.0122225217938348,,0.017494982175489,,False,False,False,False,False,False,False,0,False,insufficient_data,2009-12-31,2010-02-19,
40545,GE,General Electric,True,2010,,,,-0.0325858341675363,-0.0391421021260702,0.0127777910963009,0.000555269302466,0.0152710186272864,-0.0022239635482025,False,False,False,False,False,False,False,0,False,insufficient_data,2010-12-31,2011-02-25,
40545,GE,General Electric,True,2011,,,,-0.0267803614400718,-0.045225341313284,0.0129129055267235,0.0001351144304226,0.0159382148215559,0.0006671961942694,False,False,False,False,False,False,False,0,False,insufficient_data,2011-12-31,2012-02-24,
40545,GE,General Electric,True,2012,,,,-0.0258124576844956,-0.0444954422635595,0.0135141751946335,0.0006012696679099,0.0155217157126768,-0.000416499108879,False,False,False,False,False,False,False,0,False,insufficient_data,2012-12-31,2013-02-26,
40545,GE,General Electric,True,2013,,,,-0.0236414036797855,-0.0419769803656059,0.0135516234495495,3.744825491602474e-05,0.0155980932890763,7.637757639945841e-05,False,False,False,False,False,False,False,0,False,insufficient_data,2013-12-31,2014-02-27,
40545,GE,General Electric,True,2015,,,,-0.0528058097147913,,0.0161711760526917,,0.0163999566520969,,False,False,False,False,False,False,False,0,False,insufficient_data,2015-12-31,2016-02-26,
40545,GE,General Electric,True,2016,,,,0.024850554379585,-0.2588006300081998,0.0157587548638132,-0.0004124211888785,0.0161593041886015,-0.0002406524634954,False,False,False,False,False,False,False,0,False,insufficient_data,2016-12-31,2017-02-24,
40545,GE,General Electric,True,2017,,,,-0.0428951302438185,0.0349468622581007,0.015830541710924,7.178684711086486e-05,0.0173114633548492,0.0011521591662477,False,False,False,False,False,False,False,0,False,insufficient_data,2017-12-31,2018-02-23,
40545,GE,General Electric,True,2018,,,,-0.086051454247256,-0.1820794030877508,0.0170692793880013,0.0012387376770772,0.0178260958497821,0.0005146324949329,False,False,False,False,False,False,False,0,False,insufficient_data,2018-12-31,2019-02-26,
40545,GE,General Electric,True,2019,,,,-0.0516861618955977,-0.1393625314997945,0.016323877972322,-0.0007454014156793,0.0167953717154726,-0.0010307241343095,False,False,False,False,False,False,False,0,False,insufficient_data,2019-12-31,2020-02-24,
40545,GE,General Electric,True,2020,,,,0.0083132111800261,-0.0473448400288669,0.0179674035473408,0.0016435255750188,0.0185509370462348,0.0017555653307622,False,False,False,False,False,False,False,0,False,insufficient_data,2020-12-31,2021-02-12,
40545,GE,General Electric,True,2021,,,,-0.0495389040296871,-0.2153386045483957,0.0187675897563478,0.000800186209007,0.0207267581981869,0.0021758211519521,False,False,False,False,False,False,False,0,False,insufficient_data,2021-12-31,2022-02-11,
40545,GE,General Electric,True,2022,,,,-0.0303054508275289,-0.0557438378068525,0.0194510268562401,0.0006834370998922,0.0207675092153765,4.0751017189522704e-05,False,False,False,False,False,False,False,0,False,insufficient_data,2022-12-31,2023-02-10,
40545,GE,General Electric,True,2023,,,,0.0263853537366984,-0.131760282872175,0.019485462018572,3.443516233195276e-05,0.021244566228582,0.0004770570132055,False,False,False,False,False,False,False,0,False,insufficient_data,2023-12-31,2024-02-02,
40545,GE,General Electric,True,2024,,,,0.0149910670781224,-0.2447483823484314,0.0200633579725448,0.0005778959539727,0.0172713117248044,-0.0039732545037775,False,False,False,False,False,False,False,0,False,insufficient_data,2024-12-31,2025-02-03,
40545,GE,General Electric,True,2025,,,,0.0012829475527967,0.0570813707974663,0.0207314540339482,0.0006680960614033,0.0181069803447689,0.0008356686199645,False,False,False,False,False,False,False,0,False,insufficient_data,2025-12-31,2026-01-29,
354950,HD,Home Depot,False,2009,,,,-0.060278396164102,,0.0117082533589251,,0.014299424184261,,False,False,False,False,False,False,False,0,False,insufficient_data,2010-01-31,2010-03-25,
354950,HD,Home Depot,False,2010,,-2.4601243757896025,False,-0.0310778816199376,-0.0183966533747584,0.0118669407587366,0.0001586873998115,0.0141095122407026,-0.0001899119435583,False,False,False,False,False,False,False,0,False,clear,2011-01-30,2011-03-24,
354950,HD,Home Depot,False,2011,8.0,-2.7001163389571943,False,-0.0683153166493903,0.0097943925233644,0.0116279069767441,-0.0002390337819924,0.0135971492873218,-0.0005123629533808,False,False,False,False,False,False,False,0,False,clear,2012-01-29,2012-03-22,
